    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      G                   K                   eta                 D                   I                   Yield               EPSPX               EPSPY               EPSPZ               GAMMAXY             GAMMAXZ             GAMMAYZ             Ni                  Sum_Rate            F1_max              F2_max              Rn_max              F0_last             F0_max         
 910000.00000        910000.00000       -.22750000000E-01   0.62148939142E-02   0.62148939142E-02    0.0000000000        0.0000000000        0.0000000000       -123.77176437       -40.000024875       -40.000024875        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2333168823       -.55528137124E-01    100000000.00        1.0000000000       -.56760542331E-02   0.29191226255E-02   0.29191226255E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.31064818330E-04   0.12229458483E-03   0.41033519412E-05   0.11391421140E-08   0.41841493576E-01   
 1010000.0000        1010000.0000       -.25250000000E-01   0.74532818114E-02   0.74532818114E-02    0.0000000000        0.0000000000        0.0000000000       -125.13439545       -40.000027168       -40.000027168        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2450522334       -.75087055409E-01    100000000.00        1.0000000000       -.80212411799E-02   0.41696406300E-02   0.41696406300E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.24656347549E-04   0.21960889852E-03   0.39314236935E-05   0.10816634699E-07   0.38324806661E-01   
 1110000.0000        1110000.0000       -.27750000000E-01   0.87211999159E-02   0.87211999159E-02    0.0000000000        0.0000000000        0.0000000000       -126.38889521       -40.000027161       -40.000027161        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2557193819       -.92865636565E-01    100000000.00        1.0000000000       -.10375682747E-01   0.54482403979E-02   0.54482403979E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.19376746310E-03   0.45942380069E-04   0.36567567819E-05   0.51289816838E-08   0.35099118923E-01   
 1210000.0000        1210000.0000       -.30250000000E-01   0.10017148548E-01   0.10017148548E-01    0.0000000000        0.0000000000        0.0000000000       -127.53689956       -40.000025584       -40.000025584        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2653680272       -.10894671206        100000000.00        1.0000000000       -.12740087547E-01   0.67535918879E-02   0.67535918879E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.17089611570E-03   0.15369043830E-03   0.32612457988E-05   0.32313351994E-08   0.31751235952E-01   
 1310000.0000        1310000.0000       -.32750000000E-01   0.11339568617E-01   0.11339568617E-01    0.0000000000        0.0000000000        0.0000000000       -128.58040049       -40.000024806       -40.000024806        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2740461866       -.12341031105        100000000.00        1.0000000000       -.15114756649E-01   0.80841638578E-02   0.80841638578E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.14661405039E-03   0.13253764317E-03   0.30517156679E-05   0.12742589206E-08   0.28625446669E-01   
 1410000.0000        1410000.0000       -.35250000000E-01   0.12686834471E-01   0.12686834471E-01    0.0000000000        0.0000000000        0.0000000000       -129.52199477       -40.000019123       -40.000019123        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2818027922       -.13633798697        100000000.00        1.0000000000       -.17500111575E-01   0.94385174779E-02   0.94385174779E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.10641155853E-03   0.12803988723E-03   0.28583662559E-05   0.21390221150E-07   0.25614807362E-01   
 1510000.0000        1510000.0000       -.37750000000E-01   0.14057272878E-01   0.14057272878E-01    0.0000000000        0.0000000000        0.0000000000       -130.36469961       -40.000017008       -40.000017008        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2886858131       -.14780968850        100000000.00        1.0000000000       -.19896268556E-01   0.10815073314E-01   0.10815073314E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.60891136997E-04   0.51908303107E-04   0.26646811906E-05   0.11997329352E-07   0.22771060235E-01   
 1610000.0000        1610000.0000       -.40250000000E-01   0.15449178317E-01   0.15449178317E-01    0.0000000000        0.0000000000        0.0000000000       -131.11191395       -40.000017473       -40.000017473        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2947428644       -.15790477403        100000000.00        1.0000000000       -.22303151110E-01   0.12212175504E-01   0.12212175504E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.42969817457E-04   0.16116901115E-03   0.24931628827E-05   0.52640842796E-08   0.19968003585E-01   
 1710000.0000        1710000.0000       -.42750000000E-01   0.16860820014E-01   0.16860820014E-01    0.0000000000        0.0000000000        0.0000000000       -131.76744509       -40.000020315       -40.000020315        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3000214523       -.16670242029        100000000.00        1.0000000000       -.24720660814E-01   0.13628195738E-01   0.13628195738E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.53204133650E-05   0.44450477475E-04   0.23117005108E-05   0.24311361813E-08   0.17416874901E-01   
 1810000.0000        1810000.0000       -.45250000000E-01   0.18290459750E-01   0.18290459750E-01    0.0000000000        0.0000000000        0.0000000000       -132.33542400       -40.000021555       -40.000021555        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3045687144       -.17428119062        100000000.00        1.0000000000       -.27148623925E-01   0.15061509584E-01   0.15061509584E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.24878763725E-05   0.14299118050E-05   0.21363165493E-05   0.55109353525E-07   0.14974210120E-01   
 1910000.0000        1910000.0000       -.47750000000E-01   0.19736364877E-01   0.19736364877E-01    0.0000000000        0.0000000000        0.0000000000       -132.82024908       -40.000022276       -40.000022276        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3084310507       -.18071841771        100000000.00        1.0000000000       -.29586729519E-01   0.16510465562E-01   0.16510465562E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.28219156860E-05   0.16535129078E-03   0.19856007441E-05   0.44188539050E-07   0.12568868191E-01   
 2010000.0000        2010000.0000       -.50250000000E-01   0.21196823716E-01   0.21196823716E-01    0.0000000000        0.0000000000        0.0000000000       -133.22651925       -40.000021519       -40.000021519        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3116540931       -.18609015521        100000000.00        1.0000000000       -.32034604255E-01   0.17973434275E-01   0.17973434275E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.16252683835E-04   0.32127475578E-04   0.18247491197E-05   0.10619260138E-07   0.10460405277E-01   
 2110000.0000        2110000.0000       -.52750000000E-01   0.22670157053E-01   0.22670157053E-01    0.0000000000        0.0000000000        0.0000000000       -133.55898926       -40.000022058       -40.000022058        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3142825062       -.19047084350        100000000.00        1.0000000000       -.34491725075E-01   0.19448760999E-01   0.19448760999E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.12736642674E-05   0.25267008539E-05   0.16757714409E-05   0.46858019687E-08   0.84484682850E-02   
 2210000.0000        2210000.0000       -.55250000000E-01   0.24154732059E-01   0.24154732059E-01    0.0000000000        0.0000000000        0.0000000000       -133.82250379       -40.000022094       -40.000022094        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3163599805       -.19393330088        100000000.00        1.0000000000       -.36957631054E-01   0.20934896955E-01   0.20934896955E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.85590209977E-05   0.93153769427E-05   0.15380434093E-05   0.25657556080E-08   0.65678860086E-02   
 2310000.0000        2310000.0000       -.57750000000E-01   0.25648972986E-01   0.25648972986E-01    0.0000000000        0.0000000000        0.0000000000       -134.02193828       -40.000022087       -40.000022087        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3179288657       -.19654810932        100000000.00        1.0000000000       -.39431737666E-01   0.22430291690E-01   0.22430291690E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.42381590504E-06   0.83140754725E-06   0.14073772648E-05   0.24391113129E-07   0.48223752201E-02   
 2410000.0000        2410000.0000       -.60250000000E-01   0.27151370254E-01   0.27151370254E-01    0.0000000000        0.0000000000        0.0000000000       -134.16215424       -40.000022105       -40.000022105        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3190301484       -.19838358046        100000000.00        1.0000000000       -.41913496850E-01   0.23933492139E-01   0.23933492139E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.19699960774E-06   0.45941675353E-05   0.12842997212E-05   0.35487445871E-07   0.32226708866E-02   
 2510000.0000        2510000.0000       -.62750000000E-01   0.28660489218E-01   0.28660489218E-01    0.0000000000        0.0000000000        0.0000000000       -134.24794321       -40.000022104       -40.000022104        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3197032407       -.19950540120        100000000.00        1.0000000000       -.44402322160E-01   0.25443099378E-01   0.25443099378E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.12501355513E-04   0.12448425466E-04   0.11684568995E-05   0.14173622276E-08   0.17480626745E-02   
 2610000.0000        2610000.0000       -.65250000000E-01   0.30174976076E-01   0.30174976076E-01    0.0000000000        0.0000000000        0.0000000000       -134.28398769       -40.000022096       -40.000022096        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3199858818       -.19997646955        100000000.00        1.0000000000       -.46897624472E-01   0.26957791037E-01   0.26957791037E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.10186838040E-07   0.12878388134E-07   0.10598210628E-05   0.16599432229E-06   0.41896409451E-03   
 2710000.0000        2710000.0000       -.67750000000E-01   0.31693562478E-01   0.31693562478E-01    0.0000000000        0.0000000000        0.0000000000       -134.27482483       -40.000022099       -40.000022099        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3199140407       -.19985673422        100000000.00        1.0000000000       -.49398820772E-01   0.28476326598E-01   0.28476326598E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.14510462165E-07   0.95018362885E-05   0.95794640974E-06   0.59755365101E-08   0.78639269846E-03   
 2810000.0000        2810000.0000       -.70250000000E-01   0.33215068513E-01   0.33215068513E-01    0.0000000000        0.0000000000        0.0000000000       -134.22481604       -40.000022096       -40.000022096        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3195218404       -.19920306735        100000000.00        1.0000000000       -.51905350182E-01   0.29997556226E-01   0.29997556226E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.22518120304E-04   0.22583114387E-04   0.86243884099E-06   0.90643510475E-08   0.18706782579E-02   
 2910000.0000        2910000.0000       -.72750000000E-01   0.34738404098E-01   0.34738404098E-01    0.0000000000        0.0000000000        0.0000000000       -134.13812352       -40.000022089       -40.000022089        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3188415093       -.19806918218        100000000.00        1.0000000000       -.54416668333E-01   0.31520415658E-01   0.31520415658E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.34258787963E-04   0.39809059189E-04   0.77335911633E-06   0.33269330402E-07   0.28399471596E-02   
 3010000.0000        3010000.0000       -.75250000000E-01   0.36262569002E-01   0.36262569002E-01    0.0000000000        0.0000000000        0.0000000000       -134.01869270       -40.000022147       -40.000022147        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3179033557       -.19650559284        100000000.00        1.0000000000       -.56932254717E-01   0.33043928317E-01   0.33043928317E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.25359608586E-04   0.37111220095E-04   0.69073832500E-06   0.11064312844E-06   0.37127431028E-02   
 3110000.0000        3110000.0000       -.77750000000E-01   0.37786651660E-01   0.37786651660E-01    0.0000000000        0.0000000000        0.0000000000       -133.87024067       -40.000022319       -40.000022319        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3167357712       -.19455961867        100000000.00        1.0000000000       -.59451607288E-01   0.34567199141E-01   0.34567199141E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.26065705185E-05   0.29722693853E-05   0.61403777856E-06   0.11483341211E-06   0.45015309582E-02   
 3210000.0000        3210000.0000       -.80250000000E-01   0.39309827042E-01   0.39309827042E-01    0.0000000000        0.0000000000        0.0000000000       -133.69624908       -40.000022362       -40.000022362        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3153652557       -.19227542624        100000000.00        1.0000000000       -.61974241119E-01   0.36089410493E-01   0.36089410493E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11785238868E-04   0.23422395117E-04   0.70570971308E-06   0.14184848851E-08   0.51699628530E-02   
 3310000.0000        3310000.0000       -.82750000000E-01   0.40831353641E-01   0.40831353641E-01    0.0000000000        0.0000000000        0.0000000000       -133.49996066       -40.000022291       -40.000022291        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3138164319       -.18969405320        100000000.00        1.0000000000       -.64499717974E-01   0.37609836375E-01   0.37609836375E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.18046386131E-04   0.34257336480E-04   0.68413881286E-06   0.20936710143E-08   0.57909565806E-02   
 3410000.0000        3410000.0000       -.85250000000E-01   0.42350569882E-01   0.42350569882E-01    0.0000000000        0.0000000000        0.0000000000       -133.28438002       -40.000022089       -40.000022089        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3121121003       -.18685350028        100000000.00        1.0000000000       -.67027645470E-01   0.39127837934E-01   0.39127837934E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.70282831643E-06   0.14120740843E-05   0.72886491347E-06   0.30631355230E-08   0.62855065801E-02   
 3510000.0000        3510000.0000       -.87750000000E-01   0.43866889709E-01   0.43866889709E-01    0.0000000000        0.0000000000        0.0000000000       -133.05227946       -40.000022254       -40.000022254        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3102733001       -.18378883343        100000000.00        1.0000000000       -.69557657669E-01   0.40642847704E-01   0.40642847704E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.22764580876E-04   0.50473778089E-04   0.77661804870E-06   0.38118059820E-08   0.66998741862E-02   
 3610000.0000        3610000.0000       -.90250000000E-01   0.45379798609E-01   0.45379798609E-01    0.0000000000        0.0000000000        0.0000000000       -132.80620251       -40.000022117       -40.000022117        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3083194006       -.18053233432        100000000.00        1.0000000000       -.72089402243E-01   0.42154357906E-01   0.42154357906E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.58536333853E-04   0.12146483527E-03   0.81143464231E-06   0.50249440164E-08   0.70358078824E-02   
 3710000.0000        3710000.0000       -.92750000000E-01   0.46888848174E-01   0.46888848174E-01    0.0000000000        0.0000000000        0.0000000000       -132.54847887       -40.000021998       -40.000021998        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3062681729       -.17711362124        100000000.00        1.0000000000       -.74622541939E-01   0.43661917426E-01   0.43661917426E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.97111821162E-06   0.32991798619E-04   0.87598280615E-06   0.11695334479E-07   0.73894531945E-02   
 3810000.0000        3810000.0000       -.95250000000E-01   0.48393652303E-01   0.48393652303E-01    0.0000000000        0.0000000000        0.0000000000       -132.28122378       -40.000021899       -40.000021899        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3041358232       -.17355970535        100000000.00        1.0000000000       -.77156834407E-01   0.45165175261E-01   0.45165175261E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.19689240673E-04   0.54456226508E-04   0.87957892661E-06   0.49760870979E-08   0.76320547424E-02   
 3910000.0000        3910000.0000       -.97750000000E-01   0.49893881564E-01   0.49893881564E-01    0.0000000000        0.0000000000        0.0000000000       -132.00635857       -40.000022303       -40.000022303        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3019371333       -.16989522203        100000000.00        1.0000000000       -.79692030460E-01   0.46663815952E-01   0.46663815952E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.10862126345E-05   0.17215347128E-04   0.86135631979E-06   0.96941619177E-08   0.78700040940E-02   
 4010000.0000        4010000.0000       -.10025000000       0.51389258651E-01   0.51389258651E-01    0.0000000000        0.0000000000        0.0000000000       -131.72562496       -40.000021789       -40.000021789        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2996856329       -.16614272146        100000000.00        1.0000000000       -.82227809770E-01   0.48157518404E-01   0.48157518404E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.27320780845E-04   0.85720743641E-05   0.85426748060E-06   0.61002793927E-08   0.80133534846E-02   
 4110000.0000        4110000.0000       -.10275000000       0.52879554797E-01   0.52879554797E-01    0.0000000000        0.0000000000        0.0000000000       -131.44057656       -40.000022119       -40.000022119        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2973933878       -.16232231271        100000000.00        1.0000000000       -.84764092982E-01   0.49646136274E-01   0.49646136274E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11659375048E-05   0.78047369954E-05   0.89944678648E-06   0.69516659096E-08   0.81359294593E-02   
 4210000.0000        4210000.0000       -.10525000000       0.54364583754E-01   0.54364583754E-01    0.0000000000        0.0000000000        0.0000000000       -131.15262202       -40.000021696       -40.000021696        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2950715088       -.15845251445        100000000.00        1.0000000000       -.87300581303E-01   0.51129423560E-01   0.51129423560E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11852610413E-05   0.23834051177E-05   0.91860930364E-06   0.52237538739E-08   0.82079335670E-02   
 4310000.0000        4310000.0000       -.10775000000       0.55844199181E-01   0.55844199181E-01    0.0000000000        0.0000000000        0.0000000000       -130.86300880       -40.000021605       -40.000021605        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2927298500       -.15454974996        100000000.00        1.0000000000       -.89837174630E-01   0.52607277273E-01   0.52607277273E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.91340824611E-05   0.79246423752E-05   0.93505680566E-06   0.78027682093E-08   0.82566402951E-02   
 4410000.0000        4410000.0000       -.11025000000       0.57318289942E-01   0.57318289942E-01    0.0000000000        0.0000000000        0.0000000000       -130.57285037       -40.000021164       -40.000021164        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2903773327       -.15062888763        100000000.00        1.0000000000       -.92373709154E-01   0.54079580581E-01   0.54079580581E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.12058081609E-05   0.33935243962E-04   0.96233576261E-06   0.68934156161E-08   0.82494934257E-02   
 4510000.0000        4510000.0000       -.11275000000       0.58786776607E-01   0.58786776607E-01    0.0000000000        0.0000000000        0.0000000000       -130.28313043       -40.000021326       -40.000021326        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2880218771       -.14670312854        100000000.00        1.0000000000       -.94910103253E-01   0.55546285230E-01   0.55546285230E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.32097104139E-05   0.19083269081E-04   0.95405841624E-06   0.74365402725E-08   0.82439918976E-02   
 4610000.0000        4610000.0000       -.11525000000       0.60249608049E-01   0.60249608049E-01    0.0000000000        0.0000000000        0.0000000000       -129.99471980       -40.000020822       -40.000020822        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2856706285       -.14278438058        100000000.00        1.0000000000       -.97446206006E-01   0.57007321266E-01   0.57007321266E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11891645357E-05   0.23837965983E-05   0.92193367442E-06   0.15523198726E-07   0.82159396539E-02   
 4710000.0000        4710000.0000       -.11775000000       0.61706757953E-01   0.61706757953E-01    0.0000000000        0.0000000000        0.0000000000       -129.70838288       -40.000021412       -40.000021412        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2833298591       -.13888309829        100000000.00        1.0000000000       -.99981969728E-01   0.58462694527E-01   0.58462694527E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11703203882E-05   0.61211580373E-04   0.98938923586E-06   0.77248785146E-08   0.81295315028E-02   
 4810000.0000        4810000.0000       -.12025000000       0.63158222517E-01   0.63158222517E-01    0.0000000000        0.0000000000        0.0000000000       -129.42478988       -40.000021438       -40.000021438        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2810052266       -.13500871083        100000000.00        1.0000000000       -.10251723109       0.59912358690E-01   0.59912358690E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11448893815E-05   0.22984423111E-05   0.90934853396E-06   0.64518275167E-08   0.80834468957E-02   
 4910000.0000        4910000.0000       -.12275000000       0.64604017792E-01   0.64604017792E-01    0.0000000000        0.0000000000        0.0000000000       -129.14451694       -40.000021770       -40.000021770        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2787016067       -.13116934433        100000000.00        1.0000000000       -.10505198057       0.61356367992E-01   0.61356367992E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11179451747E-05   0.22442181375E-05   0.90035472627E-06   0.44419437017E-08   0.79923474504E-02   
 5010000.0000        5010000.0000       -.12525000000       0.66044176908E-01   0.66044176908E-01    0.0000000000        0.0000000000        0.0000000000       -128.86806398       -40.000021313       -40.000021313        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.2764233484       -.12737224726        100000000.00        1.0000000000       -.10758612649       0.62794740285E-01   0.62794740285E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.31919954637E-04   0.59667218409E-04   0.88554702786E-06   0.69860277563E-08   0.78585999265E-02   
