    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      G                   K                   eta                 D                   I                   Yield               EPSPX               EPSPY               EPSPZ               GAMMAXY             GAMMAXZ             GAMMAYZ             Ni                  Sum_Rate            F1_max              F2_max              Rn_max              F0_last             F0_max         
 3510000.0000        3510000.0000       -.87750000000E-01   0.71640890557E-01   0.71640890557E-01    0.0000000000        0.0000000000        0.0000000000       -35.735312234       -9.9999898737       -9.9999898737        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3852258477       -.30870974613        100000000.00        1.0000000000       -.82911639685E-01   0.70875490038E-01   0.70875490038E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.38887493073E-04   0.46261493111E-04   0.15259059957E-04   0.15508103246E-07   0.99207805424E-02   
 3610000.0000        3610000.0000       -.90250000000E-01   0.73342861454E-01   0.73342861454E-01    0.0000000000        0.0000000000        0.0000000000       -35.378867721       -9.9999896451       -9.9999896451        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3748324195       -.29138736589        100000000.00        1.0000000000       -.85461639842E-01   0.72576152372E-01   0.72576152372E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.12833258968E-04   0.63044785676E-05   0.14709553296E-04   0.80314563888E-08   0.93749313235E-02   
 3710000.0000        3710000.0000       -.92750000000E-01   0.75015992555E-01   0.75015992555E-01    0.0000000000        0.0000000000        0.0000000000       -35.045060805       -9.9999898732       -9.9999898732        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3649769724       -.27496162060        100000000.00        1.0000000000       -.88007987088E-01   0.74247979348E-01   0.74247979348E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.42458215336E-04   0.48235272182E-04   0.13904799385E-04   0.96255128312E-08   0.88058054910E-02   
 3810000.0000        3810000.0000       -.95250000000E-01   0.76662205148E-01   0.76662205148E-01    0.0000000000        0.0000000000        0.0000000000       -34.732436663       -9.9999900091       -9.9999900091        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3556379283       -.25939654719        100000000.00        1.0000000000       -.90550924682E-01   0.75892877713E-01   0.75892877713E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.40435233377E-04   0.11233307989E-03   0.13448907903E-04   0.54492659274E-08   0.82612488371E-02   
 3910000.0000        3910000.0000       -.97750000000E-01   0.78283287144E-01   0.78283287144E-01    0.0000000000        0.0000000000        0.0000000000       -34.439617231       -9.9999899344       -9.9999899344        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3467932497       -.24465541612        100000000.00        1.0000000000       -.93090718954E-01   0.77512647144E-01   0.77512647144E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.25575678286E-05   0.19537808484E-04   0.12805412810E-04   0.71309074201E-08   0.78229868656E-02   
 4010000.0000        4010000.0000       -.10025000000       0.79880900616E-01   0.79880900616E-01    0.0000000000        0.0000000000        0.0000000000       -34.165308963       -9.9999897469       -9.9999897469        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3384209650       -.23070160823        100000000.00        1.0000000000       -.95627622675E-01   0.79108963849E-01   0.79108963849E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.38293430720E-05   0.68244944906E-04   0.12324705072E-04   0.57036935175E-08   0.73412928100E-02   
 4110000.0000        4110000.0000       -.10275000000       0.81456590843E-01   0.81456590843E-01    0.0000000000        0.0000000000        0.0000000000       -33.908301833       -9.9999897615       -9.9999897615        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3304994040       -.21749900664        100000000.00        1.0000000000       -.98161839278E-01   0.80683366553E-01   0.80683366553E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.23789166026E-04   0.72476923194E-04   0.11619993405E-04   0.50866013623E-08   0.69074694877E-02   
 4210000.0000        4210000.0000       -.10525000000       0.83011794936E-01   0.83011794936E-01    0.0000000000        0.0000000000        0.0000000000       -33.667459711       -9.9999899097       -9.9999899097        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3230072093       -.20501201539        100000000.00        1.0000000000       -.10069359653       0.82237310460E-01   0.82237310460E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.29853672352E-05   0.52724214523E-04   0.11136446184E-04   0.33811424771E-08   0.65104150620E-02   
 4310000.0000        4310000.0000       -.10775000000       0.84547849068E-01   0.84547849068E-01    0.0000000000        0.0000000000        0.0000000000       -33.441722700       -9.9999901952       -9.9999901952        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3159235849       -.19320597474        100000000.00        1.0000000000       -.10322310327       0.83772147029E-01   0.83772147029E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.26359044369E-05   0.53902845707E-05   0.10426532668E-04   0.87183593678E-08   0.61504691623E-02   
 4410000.0000        4410000.0000       -.11025000000       0.86065996187E-01   0.86065996187E-01    0.0000000000        0.0000000000        0.0000000000       -33.230104277       -9.9999903014       -9.9999903014        0.0000000000        0.0000000000        0.0000000000        2000.0000000        2666.6666667        1.3092284576       -.18204742927        100000000.00        1.0000000000       -.10575052428       0.85289116036E-01   0.85289116036E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.23275394980E-05   0.29686648265E-04   0.99943935355E-05   0.21354260582E-08   0.57767993114E-02   
