    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      G                   K                   eta                 D                   I                   Yield               EPSPX               EPSPY               EPSPZ               GAMMAXY             GAMMAXZ             GAMMAYZ             Ni                  Sum_Rate            F1_max              F2_max              Rn_max              F0_last             F0_max         
 910000.00000        910000.00000       -.22750000000E-01   0.12343289605E-01   0.12343289605E-01    0.0000000000        0.0000000000        0.0000000000       -66.973728370       -20.000006943       -20.000006943        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3173435023       -.19557250386        100000000.00        1.0000000000       -.21764305990E-01   0.12169501760E-01   0.12169501760E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.75671297409E-04   0.82906940470E-04   0.53004809440E-04   0.36110257895E-07   0.13638354195E-01   
 1010000.0000        1010000.0000       -.25250000000E-01   0.13858901336E-01   0.13858901336E-01    0.0000000000        0.0000000000        0.0000000000       -67.422846604       -20.000006878       -20.000006878        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3243784303       -.20729738359        100000000.00        1.0000000000       -.24258001968E-01   0.13685386621E-01   0.13685386621E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.44121955440E-05   0.98136170692E-05   0.45192390259E-04   0.10371081771E-08   0.11745163466E-01   
 1110000.0000        1110000.0000       -.27750000000E-01   0.15390747012E-01   0.15390747012E-01    0.0000000000        0.0000000000        0.0000000000       -67.809385590       -20.000006821       -20.000006821        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3303861939       -.21731032300        100000000.00        1.0000000000       -.26752522697E-01   0.15217454546E-01   0.15217454546E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.32110413599E-05   0.71334611675E-05   0.38161037768E-04   0.32648060255E-07   0.10003836554E-01   
 1210000.0000        1210000.0000       -.30250000000E-01   0.16936533348E-01   0.16936533348E-01    0.0000000000        0.0000000000        0.0000000000       -68.136887967       -20.000006898       -20.000006898        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3354427661       -.22573794351        100000000.00        1.0000000000       -.29247850294E-01   0.16763424903E-01   0.16763424903E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.33434139446E-04   0.91581694520E-04   0.31779484401E-04   0.17798036822E-07   0.83318325989E-02   
 1310000.0000        1310000.0000       -.32750000000E-01   0.18494096125E-01   0.18494096125E-01    0.0000000000        0.0000000000        0.0000000000       -68.409047309       -20.000006909       -20.000006909        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3396216118       -.23270268630        100000000.00        1.0000000000       -.31743942897E-01   0.18321135139E-01   0.18321135139E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.54009853145E-04   0.72538077276E-04   0.25827842828E-04   0.69545578185E-08   0.68356858050E-02   
 1410000.0000        1410000.0000       -.35250000000E-01   0.20061406006E-01   0.20061406006E-01    0.0000000000        0.0000000000        0.0000000000       -68.629646602       -20.000006928       -20.000006928        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3429934183       -.23832236376        100000000.00        1.0000000000       -.34240761824E-01   0.19888562292E-01   0.19888562292E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.43003355252E-04   0.41825019828E-04   0.20485810980E-04   0.20231574638E-07   0.54604833084E-02   
 1510000.0000        1510000.0000       -.37750000000E-01   0.21636571963E-01   0.21636571963E-01    0.0000000000        0.0000000000        0.0000000000       -68.802494642       -20.000006921       -20.000006921        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3456258059       -.24270967649        100000000.00        1.0000000000       -.36738262318E-01   0.21463819734E-01   0.21463819734E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.16939451307E-04   0.71425952370E-05   0.15669732668E-04   0.18642296595E-08   0.41996338992E-02   
 1610000.0000        1610000.0000       -.40250000000E-01   0.23217842427E-01   0.23217842427E-01    0.0000000000        0.0000000000        0.0000000000       -68.931374039       -20.000006927       -20.000006927        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3475831363       -.24597189383        100000000.00        1.0000000000       -.39236393275E-01   0.23045157303E-01   0.23045157303E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.10371881558E-05   0.13966329035E-05   0.11318302599E-04   0.19438260779E-07   0.30344263450E-02   
 1710000.0000        1710000.0000       -.42750000000E-01   0.24803604506E-01   0.24803604506E-01    0.0000000000        0.0000000000        0.0000000000       -69.019996505       -20.000006924       -20.000006924        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3489263877       -.24821064608        100000000.00        1.0000000000       -.41735105883E-01   0.24630965273E-01   0.24630965273E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.70965786563E-05   0.69461120944E-05   0.73360597293E-05   0.43164585151E-06   0.19651881993E-02   
 1810000.0000        1810000.0000       -.45250000000E-01   0.26392381554E-01   0.26392381554E-01    0.0000000000        0.0000000000        0.0000000000       -69.071965967       -20.000006923       -20.000006923        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3497130737       -.24952178956        100000000.00        1.0000000000       -.44234349784E-01   0.26219768918E-01   0.26219768918E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.49742590136E-06   0.53583101334E-06   0.37663712384E-05   0.12632050357E-05   0.10034429413E-02   
 1910000.0000        1910000.0000       -.47750000000E-01   0.27982829347E-01   0.27982829347E-01    0.0000000000        0.0000000000        0.0000000000       -69.090749206       -20.000006923       -20.000006923        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3499972200       -.24999536656        100000000.00        1.0000000000       -.46734076147E-01   0.27810226170E-01   0.27810226170E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.69468342190E-09   0.67068567944E-06   0.13050530966E-05   0.22112671871E-06   0.13173756842E-03   
 2010000.0000        2010000.0000       -.50250000000E-01   0.29573731164E-01   0.29573731164E-01    0.0000000000        0.0000000000        0.0000000000       -69.079653512       -20.000006922       -20.000006922        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3498293801       -.24971563341        100000000.00        1.0000000000       -.49234237634E-01   0.29401122297E-01   0.29401122297E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.11994409022E-07   0.56536258839E-05   0.24288665583E-05   0.50817426711E-07   0.64725647378E-03   
 2110000.0000        2110000.0000       -.52750000000E-01   0.31163992009E-01   0.31163992009E-01    0.0000000000        0.0000000000        0.0000000000       -69.041810713       -20.000006922       -20.000006922        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3492566909       -.24876115125        100000000.00        1.0000000000       -.51734788200E-01   0.30991363726E-01   0.30991363726E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.62563273673E-07   0.45187982636E-05   0.50081307077E-05   0.21281633877E-06   0.13465887409E-02   
 2210000.0000        2210000.0000       -.55250000000E-01   0.32752632234E-01   0.32752632234E-01    0.0000000000        0.0000000000        0.0000000000       -68.980166605       -20.000006926       -20.000006926        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3483229558       -.24720492621        100000000.00        1.0000000000       -.54235685032E-01   0.32579972684E-01   0.32579972684E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.12253387638E-06   0.27843414330E-06   0.73145486660E-05   0.45096256684E-06   0.19696767905E-02   
 2310000.0000        2310000.0000       -.57750000000E-01   0.34338780736E-01   0.34338780736E-01    0.0000000000        0.0000000000        0.0000000000       -68.897475342       -20.000006928       -20.000006928        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3470687555       -.24511459230        100000000.00        1.0000000000       -.56736885237E-01   0.34166078160E-01   0.34166078160E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.20118965693E-06   0.64056407396E-05   0.93848466564E-05   0.33495849152E-05   0.25153084824E-02   
 2410000.0000        2410000.0000       -.60250000000E-01   0.35921667935E-01   0.35921667935E-01    0.0000000000        0.0000000000        0.0000000000       -68.796297527       -20.000006925       -20.000006925        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3455315714       -.24255261896        100000000.00        1.0000000000       -.59238351456E-01   0.35748912368E-01   0.35748912368E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.57329728165E-05   0.60923269345E-05   0.11189427774E-04   0.30550140195E-08   0.29973015093E-02   
 2510000.0000        2510000.0000       -.62750000000E-01   0.37500618666E-01   0.37500618666E-01    0.0000000000        0.0000000000        0.0000000000       -68.679001935       -20.000006917       -20.000006917        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3437459294       -.23957654890        100000000.00        1.0000000000       -.61740046804E-01   0.37327800395E-01   0.37327800395E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.37199738756E-06   0.83822347108E-06   0.12806665946E-04   0.13569789701E-05   0.34201458479E-02   
 2610000.0000        2610000.0000       -.65250000000E-01   0.39075045116E-01   0.39075045116E-01    0.0000000000        0.0000000000        0.0000000000       -68.547769326       -20.000006902       -20.000006902        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3417435444       -.23623924050        100000000.00        1.0000000000       -.64241940982E-01   0.38902157003E-01   0.38902157003E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.46042941904E-06   0.10302435243E-05   0.14215849597E-04   0.58863989238E-08   0.37836876671E-02   
 2710000.0000        2710000.0000       -.67750000000E-01   0.40644439892E-01   0.40644439892E-01    0.0000000000        0.0000000000        0.0000000000       -68.404599112       -20.000006888       -20.000006888        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3395534821       -.23258913670        100000000.00        1.0000000000       -.66744001532E-01   0.40471474222E-01   0.40471474222E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.54023626461E-06   0.13247939194E-04   0.15418151663E-04   0.46968153811E-08   0.41026742950E-02   
 2810000.0000        2810000.0000       -.70250000000E-01   0.42208369328E-01   0.42208369328E-01    0.0000000000        0.0000000000        0.0000000000       -68.251316542       -20.000006898       -20.000006898        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3372023095       -.22867051577        100000000.00        1.0000000000       -.69246203007E-01   0.42035320479E-01   0.42035320479E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.60757887610E-06   0.13624987361E-05   0.16503591017E-04   0.14520803404E-06   0.43599805904E-02   
 2910000.0000        2910000.0000       -.72750000000E-01   0.43766467052E-01   0.43766467052E-01    0.0000000000        0.0000000000        0.0000000000       -68.089581699       -20.000006886       -20.000006886        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3347142600       -.22452376661        100000000.00        1.0000000000       -.71748517315E-01   0.43593328190E-01   0.43593328190E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.67014862282E-06   0.15029379199E-05   0.17411981982E-04   0.97969703461E-08   0.45815353351E-02   
 3010000.0000        3010000.0000       -.75250000000E-01   0.45318427882E-01   0.45318427882E-01    0.0000000000        0.0000000000        0.0000000000       -67.920898720       -20.000006878       -20.000006878        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3321113789       -.22018563129        100000000.00        1.0000000000       -.74250924286E-01   0.45145194339E-01   0.45145194339E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.72664592921E-06   0.31141051338E-04   0.18234178254E-04   0.47918703672E-07   0.47493839099E-02   
 3110000.0000        3110000.0000       -.77750000000E-01   0.46864002050E-01   0.46864002050E-01    0.0000000000        0.0000000000        0.0000000000       -67.746625789       -20.000006903       -20.000006903        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3294136801       -.21568946662        100000000.00        1.0000000000       -.76753404633E-01   0.46690670396E-01   0.46690670396E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.76908507651E-06   0.44489527028E-04   0.18901790605E-04   0.32887570001E-07   0.48901416905E-02   
 3210000.0000        3210000.0000       -.80250000000E-01   0.48402989808E-01   0.48402989808E-01    0.0000000000        0.0000000000        0.0000000000       -67.567984949       -20.000006905       -20.000006905        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3266392959       -.21106549288        100000000.00        1.0000000000       -.79255937547E-01   0.48229555552E-01   0.48229555552E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.80782486123E-06   0.73735777448E-05   0.19335555648E-04   0.12770584590E-07   0.50317285398E-02   
 3310000.0000        3310000.0000       -.82750000000E-01   0.49935236394E-01   0.49935236394E-01    0.0000000000        0.0000000000        0.0000000000       -67.386072094       -20.000006878       -20.000006878        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3238046114       -.20634101882        100000000.00        1.0000000000       -.81758506073E-01   0.49761695106E-01   0.49761695106E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.83179580912E-06   0.13184301494E-04   0.19747743876E-04   0.69955703452E-08   0.51217267199E-02   
 3410000.0000        3410000.0000       -.85250000000E-01   0.51460627350E-01   0.51460627350E-01    0.0000000000        0.0000000000        0.0000000000       -67.201866350       -20.000006875       -20.000006875        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3209243932       -.20154065540        100000000.00        1.0000000000       -.84261100321E-01   0.51286977818E-01   0.51286977818E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.50608884145E-04   0.51667036246E-04   0.20012786118E-04   0.19724453182E-08   0.51508025381E-02   
 3510000.0000        3510000.0000       -.87750000000E-01   0.52979084205E-01   0.52979084205E-01    0.0000000000        0.0000000000        0.0000000000       -67.016239981       -20.000006875       -20.000006875        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3180119318       -.19668655294        100000000.00        1.0000000000       -.86763703020E-01   0.52805322868E-01   0.52805322868E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.86188044435E-06   0.19349710669E-05   0.20345031408E-04   0.15348639693E-07   0.52142805273E-02   
 3610000.0000        3610000.0000       -.90250000000E-01   0.54490560519E-01   0.54490560519E-01    0.0000000000        0.0000000000        0.0000000000       -66.829966562       -20.000006857       -20.000006857        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3150791449       -.19179857486        100000000.00        1.0000000000       -.89266304667E-01   0.54316685232E-01   0.54316685232E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.31641510162E-04   0.23932955131E-04   0.20435400643E-04   0.66834573431E-08   0.52214970914E-02   
 3710000.0000        3710000.0000       -.92750000000E-01   0.55995038232E-01   0.55995038232E-01    0.0000000000        0.0000000000        0.0000000000       -66.643730005       -20.000006875       -20.000006875        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3121366942       -.18689449039        100000000.00        1.0000000000       -.91768897645E-01   0.55821048506E-01   0.55821048506E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.15635244068E-05   0.24163706669E-04   0.20643238586E-04   0.65084151402E-08   0.52214954737E-02   
 3810000.0000        3810000.0000       -.95250000000E-01   0.57492524347E-01   0.57492524347E-01    0.0000000000        0.0000000000        0.0000000000       -66.458132157       -20.000006907       -20.000006907        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3091940920       -.18199015331        100000000.00        1.0000000000       -.94271475447E-01   0.57318421204E-01   0.57318421204E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.54982128717E-06   0.35657275070E-04   0.20705438760E-04   0.17589130152E-08   0.51998595336E-02   
 3910000.0000        3910000.0000       -.97750000000E-01   0.58983047901E-01   0.58983047901E-01    0.0000000000        0.0000000000        0.0000000000       -66.273701170       -20.000006910       -20.000006910        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3062598103       -.17709968376        100000000.00        1.0000000000       -.96774022242E-01   0.58808827598E-01   0.58808827598E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.36461368310E-04   0.72153344369E-04   0.20606136949E-04   0.60023144499E-06   0.51515814698E-02   
 4010000.0000        4010000.0000       -.10025000000       0.60466657229E-01   0.60466657229E-01    0.0000000000        0.0000000000        0.0000000000       -66.090896947       -20.000006916       -20.000006916        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3033413426       -.17223557085        100000000.00        1.0000000000       -.99276537064E-01   0.60292319490E-01   0.60292319490E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.83197224399E-06   0.18720991974E-05   0.20531132384E-04   0.37114844531E-08   0.51442976928E-02   
 4110000.0000        4110000.0000       -.10275000000       0.61943417458E-01   0.61943417458E-01    0.0000000000        0.0000000000        0.0000000000       -65.910118791       -20.000006895       -20.000006895        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.3004453146       -.16740885758        100000000.00        1.0000000000       -.10177901267       0.61768961153E-01   0.61768961153E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.80903760846E-06   0.26575119186E-04   0.20458924053E-04   0.28326380175E-06   0.50787086872E-02   
 4210000.0000        4210000.0000       -.10525000000       0.63413408251E-01   0.63413408251E-01    0.0000000000        0.0000000000        0.0000000000       -65.731710789       -20.000006880       -20.000006880        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2975775465       -.16262924403        100000000.00        1.0000000000       -.10428144648       0.63238833631E-01   0.63238833631E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.78909624790E-06   0.48955262457E-05   0.20232656754E-04   0.95947143564E-08   0.50317993477E-02   
 4310000.0000        4310000.0000       -.10775000000       0.64876721780E-01   0.64876721780E-01    0.0000000000        0.0000000000        0.0000000000       -65.555967400       -20.000006872       -20.000006872        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2947431316       -.15790521927        100000000.00        1.0000000000       -.10678383654       0.64702030370E-01   0.64702030370E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.46416391228E-05   0.36779810699E-05   0.20058786994E-04   0.97267758292E-08   0.49604350053E-02   
 4410000.0000        4410000.0000       -.11025000000       0.66333460891E-01   0.66333460891E-01    0.0000000000        0.0000000000        0.0000000000       -65.383138644       -20.000006870       -20.000006870        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2919465042       -.15324417359        100000000.00        1.0000000000       -.10928617924       0.66158654110E-01   0.66158654110E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.74212879042E-06   0.41745142482E-04   0.19901808344E-04   0.18466415952E-07   0.48600253580E-02   
 4510000.0000        4510000.0000       -.11275000000       0.67783737473E-01   0.67783737473E-01    0.0000000000        0.0000000000        0.0000000000       -65.213434658       -20.000006866       -20.000006866        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2891915003       -.14865250024        100000000.00        1.0000000000       -.11178846876       0.67608814989E-01   0.67608814989E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.71796113588E-06   0.16184701082E-05   0.19559464974E-04   0.32179627851E-07   0.47964633840E-02   
 4610000.0000        4610000.0000       -.11525000000       0.69227670981E-01   0.69227670981E-01    0.0000000000        0.0000000000        0.0000000000       -65.047029455       -20.000006859       -20.000006859        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2864814059       -.14413567648        100000000.00        1.0000000000       -.11429070534       0.69052633916E-01   0.69052633916E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.24961314402E-04   0.18882317235E-04   0.19211380532E-04   0.67440879548E-08   0.46992504708E-02   
 4710000.0000        4710000.0000       -.11775000000       0.70665387108E-01   0.70665387108E-01    0.0000000000        0.0000000000        0.0000000000       -64.884065190       -20.000006866       -20.000006866        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2838190158       -.13969835942        100000000.00        1.0000000000       -.11679288803       0.70490237044E-01   0.70490237044E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.66361543816E-06   0.43966726302E-04   0.19066331355E-04   0.27454262863E-07   0.45940123188E-02   
 4810000.0000        4810000.0000       -.12025000000       0.72097016620E-01   0.72097016620E-01    0.0000000000        0.0000000000        0.0000000000       -64.724655353       -20.000006886       -20.000006886        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2812066777       -.13534446272        100000000.00        1.0000000000       -.11929501657       0.71921755741E-01   0.71921755741E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.63191470190E-06   0.61675081923E-04   0.18785684491E-04   0.19309425170E-08   0.44891199624E-02   
 4910000.0000        4910000.0000       -.12275000000       0.73522694294E-01   0.73522694294E-01    0.0000000000        0.0000000000        0.0000000000       -64.568888181       -20.000006901       -20.000006901        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2786463404       -.13107723387        100000000.00        1.0000000000       -.12179708784       0.73347323549E-01   0.73347323549E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.60176337513E-06   0.35898904827E-06   0.18313021990E-04   0.87210096922E-08   0.44210451424E-02   
 5010000.0000        5010000.0000       -.12525000000       0.74942558000E-01   0.74942558000E-01    0.0000000000        0.0000000000        0.0000000000       -64.416829159       -20.000006915       -20.000006915        0.0000000000        0.0000000000        0.0000000000        18600.000000        24800.000000        1.2761395855       -.12689930923        100000000.00        1.0000000000       -.12429910329       0.74767079507E-01   0.74767079507E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       0.16282485390E-04   0.26025737753E-04   0.17950398882E-04   0.13143477418E-08   0.43074372929E-02   
